Classifier,Metaparameters,Word Representation,Preprocessing,F1 Score,Train Time,Test time
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 1}",StandardBowMapper,Tarea1Preprocess,0.3478587621665903,0.004998445510864258,0.4964466094970703
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 2}",StandardBowMapper,Tarea1Preprocess,0.38009678272872965,0.003906726837158203,0.2330160140991211
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 1}",StandardBowMapper,Tarea1Preprocess,0.3047358661150132,0.0049974918365478516,0.5374956130981445
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 2}",StandardBowMapper,Tarea1Preprocess,0.34182342108932695,0.006001472473144531,0.32200002670288086
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 1}",StandardBowMapper,Tarea1Preprocess,0.3082724759545699,0.005586147308349609,0.5350754261016846
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 2}",StandardBowMapper,Tarea1Preprocess,0.34639248583617205,0.004968166351318359,0.30414462089538574
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 1}",StandardBowMapper,Tarea1Preprocess,0.29379659958810533,0.0049898624420166016,0.5125641822814941
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 2}",StandardBowMapper,Tarea1Preprocess,0.3310534408473544,0.00400543212890625,0.3277931213378906
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 1}",StandardBowMapper,Tarea1Preprocess,0.29323262052439114,0.003984212875366211,0.5383384227752686
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 2}",StandardBowMapper,Tarea1Preprocess,0.3420973206294871,0.0030443668365478516,0.3055994510650635
KNNClassifier,"{n_neighbors: 5, weights: uniform, p: 1}",CountStandardBowMapper,Tarea1Preprocess,0.5253256100849001,0.008000850677490234,0.5933291912078857
KNNClassifier,"{n_neighbors: 5, weights: uniform, p: 2}",CountStandardBowMapper,Tarea1Preprocess,0.5001902940362161,0.004094123840332031,0.31266045570373535
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 1}",CountStandardBowMapper,Tarea1Preprocess,0.523270428384692,0.005079030990600586,0.5538287162780762
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 2}",CountStandardBowMapper,Tarea1Preprocess,0.5099866820404187,0.005925416946411133,0.30412983894348145
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 1}",CountStandardBowMapper,Tarea1Preprocess,0.5024200380869505,0.004912137985229492,0.5456993579864502
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 2}",CountStandardBowMapper,Tarea1Preprocess,0.48913296502063996,0.005543708801269531,0.27666354179382324
